OriginalIndex,CaseID,RunID,VB,Sensor,SignalMean,SignalStd,SignalMAD,ModeValue,ModeRatio,UpperRailRatio,LowerRailRatio,RailRatio
126,8,2,0.18,smcDC,6.30924479166667,0.079568090952691,0.0537109375,6.337890625,0.0268888888888889,0,0,0
126,8,2,0.18,vib_table,0.806917860243056,0.102541182536204,0.0732421875,0.80078125,0.0126666666666667,0,0,0
126,8,2,0.18,vib_spindle,0.310313042534722,0.0114230689372857,0.006103515625,0.308837890625,0.0524444444444444,0,0,0
126,8,2,0.18,AE_table,0.151038682725694,0.0133696198093509,0.0091552734375,0.152587890625,0.0222222222222222,0,0,0
126,8,2,0.18,AE_spindle,0.159353434244792,0.0126502854695735,0.008544921875,0.159912109375,0.0222222222222222,0,0,0
127,8,3,0.3,smcAC,-0.1536865234375,1.84621507144934,1.842041015625,-2.4951171875,0.00222222222222222,0,0,0
127,8,3,0.3,smcDC,7.32948350694444,0.0913179128941608,0.0634765625,7.333984375,0.0231111111111111,0,0,0
127,8,3,0.3,vib_table,1.00686414930556,0.141672930817073,0.09521484375,1.015625,0.0102222222222222,0,0,0
127,8,3,0.3,vib_spindle,0.305416124131944,0.0113287810039778,0.00732421875,0.299072265625,0.056,0,0,0
127,8,3,0.3,AE_spindle,0.175223388671875,0.0164649162451382,0.010986328125,0.17578125,0.0206666666666667,0,0,0
129,8,5,0.44,smcAC,-0.156511501736111,1.91591070234055,1.9091796875,-2.5,0.00333333333333333,0,0,0
129,8,5,0.44,smcDC,7.60845594618056,0.0806516214033275,0.05859375,7.65625,0.028,0,0,0
129,8,5,0.44,vib_table,1.00197808159722,0.134920417840631,0.087890625,1.015625,0.0126666666666667,0,0,0
129,8,5,0.44,vib_spindle,0.280552842881944,0.0128221817577766,0.00732421875,0.2734375,0.0622222222222222,0,0,0
129,8,5,0.44,AE_table,0.168768039279514,0.0165705014122143,0.0115966796875,0.16845703125,0.0171111111111111,0,0,0
129,8,5,0.44,AE_spindle,0.180278455946181,0.0164949954304344,0.010986328125,0.1806640625,0.0202222222222222,0,0,0
130,8,6,0.62,smcAC,-0.151387261284722,2.14006335324771,2.137451171875,-2.80517578125,0.002,0,0,0
130,8,6,0.62,smcDC,8.45898111979167,0.0969129517317977,0.068359375,8.4326171875,0.0226666666666667,0,0,0
130,8,6,0.62,vib_table,1.36276258680556,0.208150384993275,0.12939453125,1.2939453125,0.00733333333333333,0,0,0
130,8,6,0.62,vib_spindle,0.273509385850694,0.00997228257777225,0.006103515625,0.269775390625,0.0604444444444444,0,0,0
130,8,6,0.62,AE_table,0.1760791015625,0.0175634968775902,0.01220703125,0.181884765625,0.0184444444444444,0,0,0
130,8,6,0.62,AE_spindle,0.200947672526042,0.0251815823867746,0.0164794921875,0.18798828125,0.0128888888888889,0,0,0
133,13,3,0.1,smcAC,-0.166133355034722,1.08134838147,1.05224609375,1.083984375,0.00288888888888889,0,0,0
133,13,3,0.1,smcDC,4.305556640625,0.121418388610315,0.087890625,4.21875,0.0182222222222222,0,0,0
133,13,3,0.1,vib_table,0.621470269097222,0.103447204332042,0.04150390625,0.63232421875,0.0208888888888889,0,0,0
133,13,3,0.1,vib_spindle,0.283928493923611,0.0268629973441411,0.00732421875,0.28076171875,0.0517777777777778,0,0,0
133,13,3,0.1,AE_table,0.103044026692708,0.0151901511471349,0.00732421875,0.09765625,0.0297777777777778,0,0,0
133,13,3,0.1,AE_spindle,0.134896240234375,0.0196856065530372,0.0091552734375,0.128173828125,0.0217777777777778,0,0,0
134,13,4,0.13,smcAC,-0.176797417534722,1.16815747193569,1.1474609375,-0.1513671875,0.00244444444444444,0,0,0
134,13,4,0.13,smcDC,4.65119357638889,0.13647383788221,0.09765625,4.5703125,0.0175555555555556,0,0,0
134,13,4,0.13,vib_table,0.628161349826389,0.104298284222911,0.04638671875,0.6396484375,0.0182222222222222,0,0,0
134,13,4,0.13,vib_spindle,0.285348036024306,0.0152832407558939,0.009765625,0.283203125,0.0404444444444444,0,0,0
134,13,4,0.13,AE_table,0.122416856553819,0.0192726636836396,0.0091552734375,0.1202392578125,0.0215555555555556,0,0,0
134,13,4,0.13,AE_spindle,0.144821641710069,0.0352578962898372,0.010986328125,0.1336669921875,0.0202222222222222,0,0,0
135,13,5,0.17,smcAC,-0.178064236111111,1.28789678149932,1.26708984375,-0.1513671875,0.00288888888888889,0,0,0
135,13,5,0.17,smcDC,5.11997395833333,0.182269459651918,0.1123046875,5.068359375,0.0155555555555556,0,0,0
135,13,5,0.17,vib_table,0.706826714409722,0.106752408059357,0.06591796875,0.72265625,0.0146666666666667,0,0,0
135,13,5,0.17,vib_spindle,0.285904676649306,0.0141100495885852,0.00732421875,0.279541015625,0.0491111111111111,0,0,0
135,13,5,0.17,AE_table,0.126448974609375,0.0140034600409183,0.008544921875,0.1275634765625,0.022,0,0,0
135,13,5,0.17,AE_spindle,0.142437065972222,0.0160089049787906,0.009765625,0.13916015625,0.0215555555555556,0,0,0
136,13,6,0.32,smcAC,-0.167176106770833,1.4925905774174,1.470947265625,-1.84326171875,0.00222222222222222,0,0,0
136,13,6,0.32,smcDC,5.93699978298611,0.180211078081167,0.1171875,6.11328125,0.0142222222222222,0,0,0
136,13,6,0.32,vib_table,0.981276041666667,0.190331136554348,0.13427734375,0.9765625,0.00911111111111111,0,0,0
136,13,6,0.32,vib_spindle,0.282039930555556,0.0130671199872649,0.008544921875,0.2734375,0.0448888888888889,0,0,0
136,13,6,0.32,AE_table,0.138615315755208,0.0200363601362719,0.0103759765625,0.13671875,0.0211111111111111,0,0,0
136,13,6,0.32,AE_spindle,0.161517198350694,0.0298481658458088,0.0146484375,0.1513671875,0.0146666666666667,0,0,0
137,13,7,0.38,smcAC,-0.170600043402778,1.59177344692368,1.57958984375,-2.1923828125,0.002,0,0,0
137,13,7,0.38,smcDC,6.32032986111111,0.169042496747548,0.0927734375,6.3671875,0.0195555555555556,0,0,0
137,13,7,0.38,vib_table,0.931076931423611,0.260130724545838,0.1416015625,0.72265625,0.00777777777777778,0,0,0
137,13,7,0.38,vib_spindle,0.281358506944444,0.00991614470024062,0.006103515625,0.283203125,0.0575555555555556,0,0,0
137,13,7,0.38,AE_table,0.140694444444444,0.0194070153144732,0.010986328125,0.13671875,0.0186666666666667,0,0,0
137,13,7,0.38,AE_spindle,0.161388075086806,0.0229535095577192,0.01220703125,0.14892578125,0.0177777777777778,0,0,0
138,13,8,0.49,smcAC,-0.163712565104167,1.65142527543104,1.602783203125,1.70166015625,0.00222222222222222,0,0,0
138,13,8,0.49,smcDC,6.55833224826389,0.243237043407091,0.09765625,6.630859375,0.0182222222222222,0,0,0
138,13,8,0.49,vib_table,0.97953125,0.264422234301602,0.09521484375,0.81787109375,0.0113333333333333,0,0,0
138,13,8,0.49,vib_spindle,0.270658637152778,0.0108114540175129,0.006103515625,0.26611328125,0.0544444444444444,0,0,0
138,13,8,0.49,AE_table,0.150205078125,0.0220896310261741,0.0115966796875,0.13671875,0.0168888888888889,0,0,0
138,13,8,0.49,AE_spindle,0.187996826171875,0.0453846095077462,0.018310546875,0.16357421875,0.0133333333333333,0,0,0
139,13,9,0.56,smcAC,-0.164287109375,1.74258683260165,1.69189453125,-2.34375,0.002,0,0,0
139,13,9,0.56,smcDC,6.91685004340278,0.315378639719141,0.09765625,7.0703125,0.0184444444444444,0,0,0
139,13,9,0.56,vib_table,0.991979166666667,0.281891583380988,0.093994140625,0.8349609375,0.0108888888888889,0,0,0
139,13,9,0.56,vib_spindle,0.272164713541667,0.0095710059108466,0.006103515625,0.2734375,0.0624444444444444,0,0,0
139,13,9,0.56,AE_table,0.150684814453125,0.0170233222038328,0.010986328125,0.146484375,0.0188888888888889,0,0,0
139,13,9,0.56,AE_spindle,0.177443033854167,0.0265840146375909,0.0146484375,0.1611328125,0.0153333333333333,0,0,0
140,13,10,0.68,smcAC,-0.156085611979167,2.02331045784903,1.97509765625,2.470703125,0.002,0,0,0
140,13,10,0.68,smcDC,8.03313910590278,0.326054224846689,0.1025390625,8.18359375,0.0164444444444444,0,0,0
140,13,10,0.68,vib_table,1.38545681423611,0.182956643715631,0.13916015625,1.2646484375,0.00755555555555556,0,0,0
140,13,10,0.68,vib_spindle,0.26523193359375,0.00899594674315666,0.006103515625,0.263671875,0.0593333333333333,0,0,0
140,13,10,0.68,AE_table,0.1684765625,0.0215120650128581,0.0152587890625,0.1629638671875,0.0144444444444444,0,0,0
140,13,10,0.68,AE_spindle,0.199733479817708,0.0263821577576316,0.0189208984375,0.18798828125,0.0126666666666667,0,0,0
141,13,11,0.83,smcAC,-0.151630316840278,2.17051938157028,2.1337890625,-2.39501953125,0.002,0,0,0
141,13,11,0.83,smcDC,8.62347439236111,0.226178766400873,0.0830078125,8.7451171875,0.0268888888888889,0,0,0
141,13,11,0.83,vib_table,1.21350260416667,0.158951648409676,0.09765625,1.2890625,0.0106666666666667,0,0,0
141,13,11,0.83,vib_spindle,0.267934027777778,0.00966150209475284,0.006103515625,0.26611328125,0.0633333333333333,0,0,0
141,13,11,0.83,AE_table,0.171117350260417,0.0234895732249596,0.0146484375,0.166015625,0.0151111111111111,0,0,0
141,13,11,0.83,AE_spindle,0.188546142578125,0.0274038163483199,0.013427734375,0.17578125,0.0188888888888889,0,0,0
142,13,12,0.92,smcAC,-0.151563585069444,2.26518154080454,2.2265625,-3.0029296875,0.00177777777777778,0,0,0
142,13,12,0.92,smcDC,9.00912217881944,0.305688583431927,0.09765625,9.150390625,0.0186666666666667,0,0,0
142,13,12,0.92,vib_table,1.05092176649306,0.159675486311918,0.09521484375,1.015625,0.0102222222222222,0,0,0
142,13,12,0.92,vib_spindle,0.264960394965278,0.0106065234097312,0.006103515625,0.263671875,0.0548888888888889,0,0,0
142,13,12,0.92,AE_table,0.176992865668403,0.0274316102189178,0.015869140625,0.1708984375,0.0155555555555556,0,0,0
142,13,12,0.92,AE_spindle,0.201382921006944,0.0470885893219411,0.0164794921875,0.181884765625,0.0148888888888889,0,0,0
143,13,13,1.07,smcAC,-0.157412651909722,2.34791897872353,2.310791015625,-3.095703125,0.00155555555555556,0,0,0
143,13,13,1.07,smcDC,9.31171657986111,0.391455904852835,0.2001953125,9.3701171875,0.0117777777777778,0,0,0
143,13,13,1.07,vib_table,0.974629448784722,0.22162538105958,0.14892578125,0.8935546875,0.00711111111111111,0,0,0
143,13,13,1.07,vib_spindle,0.263736979166667,0.0106259458579798,0.006103515625,0.260009765625,0.0542222222222222,0,0,0
143,13,13,1.07,AE_table,0.184219970703125,0.0297722017044546,0.015869140625,0.17822265625,0.0131111111111111,0,0,0
143,13,13,1.07,AE_spindle,0.217526177300347,0.0449952820014917,0.02227783203125,0.2001953125,0.01,0,0,0
144,13,14,1.3,smcAC,-0.131216905381944,2.64614239938427,2.59765625,-3.22509765625,0.00155555555555556,0,0,0
144,13,14,1.3,vib_table,1.09814778645833,0.232599120700427,0.1708984375,1.12060546875,0.00577777777777778,0,0,0
144,13,14,1.3,vib_spindle,0.268343641493056,0.0165442899094518,0.006103515625,0.26123046875,0.056,0,0,0
144,13,14,1.3,AE_table,0.192535400390625,0.0263781105564399,0.015869140625,0.1837158203125,0.0144444444444444,0,0,0
144,13,14,1.3,AE_spindle,0.208345269097222,0.0257378335043991,0.01708984375,0.2056884765625,0.0131111111111111,0,0,0
145,13,15,1.53,smcAC,-0.146883680555556,2.67780482868838,2.6513671875,-0.1513671875,0.00244444444444444,0,0,0
145,13,15,1.53,vib_table,0.760800238715278,0.183571801079673,0.126953125,0.8251953125,0.00777777777777778,0,0,0
145,13,15,1.53,vib_spindle,0.265969780815972,0.0110095144292537,0.00732421875,0.26123046875,0.0557777777777778,0,0,0
145,13,15,1.53,AE_table,0.185249972873264,0.026911676768376,0.015869140625,0.1824951171875,0.0151111111111111,0,0,0
145,13,15,1.53,AE_spindle,0.196342637803819,0.0386229052575875,0.0140380859375,0.1806640625,0.0155555555555556,0,0,0
147,14,2,0.09,smcAC,-0.160549045138889,1.68380452836457,1.572265625,-0.15869140625,0.00222222222222222,0,0,0
147,14,2,0.09,smcDC,6.72600477430556,0.130471740422536,0.0927734375,6.7724609375,0.0182222222222222,0,0,0
147,14,2,0.09,vib_table,0.747127821180556,0.126132689818535,0.09033203125,0.703125,0.012,0,0,0
147,14,2,0.09,vib_spindle,0.308674858940972,0.0119910806520276,0.00732421875,0.3125,0.048,0,0,0
147,14,2,0.09,AE_table,0.147809651692708,0.0172116017009177,0.01220703125,0.14892578125,0.016,0,0,0
147,14,2,0.09,AE_spindle,0.151772732204861,0.015129858379869,0.009765625,0.1544189453125,0.0202222222222222,0,0,0
148,14,3,0.17,smcAC,-0.154234483506944,1.88436152913228,1.796875,-0.15380859375,0.00244444444444444,0,0,0
148,14,3,0.17,smcDC,7.506787109375,0.123909164671758,0.087890625,7.4951171875,0.0242222222222222,0,0,0
148,14,3,0.17,vib_table,1.27949761284722,0.263842383411998,0.16357421875,1.12060546875,0.00688888888888889,0,0,0
148,14,3,0.17,vib_spindle,0.296380479600694,0.0153297437617729,0.009765625,0.289306640625,0.0411111111111111,0,0,0
148,14,3,0.17,AE_table,0.156283908420139,0.0194156404576093,0.013427734375,0.1495361328125,0.0157777777777778,0,0,0
148,14,3,0.17,AE_spindle,0.175059543185764,0.0223729254142542,0.0140380859375,0.169677734375,0.0146666666666667,0,0,0
149,14,4,0.24,smcAC,-0.158219401041667,1.97571809380353,1.89208984375,-2.66357421875,0.002,0,0,0
149,14,4,0.24,smcDC,7.87325303819444,0.178066380727309,0.1318359375,7.880859375,0.0135555555555556,0,0,0
149,14,4,0.24,vib_table,1.19640842013889,0.230788879986069,0.17822265625,1.015625,0.00755555555555556,0,0,0
149,14,4,0.24,vib_spindle,0.289632975260417,0.0119209473348265,0.00732421875,0.284423828125,0.0513333333333333,0,0,0
149,14,4,0.24,AE_table,0.15805908203125,0.0170339124308447,0.0115966796875,0.1593017578125,0.0177777777777778,0,0,0
149,14,4,0.24,AE_spindle,0.174778103298611,0.0199868337679513,0.0128173828125,0.16845703125,0.0184444444444444,0,0,0
151,14,6,0.35,smcAC,-0.1557080078125,2.20471826008725,2.14599609375,-2.98828125,0.00177777777777778,0,0,0
151,14,6,0.35,smcDC,8.79684787326389,0.102492948681052,0.068359375,8.7939453125,0.0248888888888889,0,0,0
151,14,6,0.35,vib_table,0.972303059895833,0.195185516794729,0.1416015625,0.89111328125,0.00755555555555556,0,0,0
151,14,6,0.35,vib_spindle,0.274017198350694,0.00858593274847426,0.006103515625,0.2734375,0.0688888888888889,0,0,0
151,14,6,0.35,AE_table,0.173951822916667,0.0255992519621122,0.0177001953125,0.1611328125,0.0137777777777778,0,0,0
151,14,6,0.35,AE_spindle,0.201579725477431,0.0436947499337377,0.0213623046875,0.17578125,0.0131111111111111,0,0,0
152,14,8,0.6,smcAC,-0.141539713541667,2.6424989131007,2.6123046875,-3.3984375,0.00244444444444444,0,0,0
152,14,8,0.6,vib_table,1.00456000434028,0.164297523350677,0.11962890625,0.90576171875,0.00844444444444444,0,0,0
152,14,8,0.6,vib_spindle,0.274813910590278,0.0103319605713259,0.006103515625,0.269775390625,0.0577777777777778,0,0,0
152,14,8,0.6,AE_table,0.201577012803819,0.0288640443307662,0.02197265625,0.1953125,0.0106666666666667,0,0,0
152,14,8,0.6,AE_spindle,0.2265625,0.0400911076190163,0.0286865234375,0.1971435546875,0.00911111111111111,0,0,0
153,14,9,0.81,smcAC,-0.140592447916667,2.86442550284707,2.83447265625,-3.57421875,0.00266666666666667,0,0,0
153,14,9,0.81,vib_table,0.931325954861111,0.134473238760076,0.09765625,0.830078125,0.00866666666666667,0,0,0
153,14,9,0.81,vib_spindle,0.269846462673611,0.0100015891317886,0.006103515625,0.26611328125,0.0555555555555556,0,0,0
153,14,9,0.81,AE_table,0.203499077690972,0.0314967399687199,0.02197265625,0.21484375,0.0104444444444444,0,0,0
153,14,9,0.81,AE_spindle,0.241117078993056,0.0454688419355641,0.0274658203125,0.2325439453125,0.00933333333333333,0,0,0
154,14,10,1.14,smcAC,-0.145989583333333,3.12230747980721,3.12255859375,-4.345703125,0.002,0,0,0
154,14,10,1.14,vib_table,1.11416883680556,0.199789972832557,0.1318359375,1.0546875,0.00688888888888889,0,0,0
154,14,10,1.14,vib_spindle,0.271994357638889,0.0157404223047372,0.006103515625,0.2685546875,0.0566666666666667,0,0,0
154,14,10,1.14,AE_table,0.208171657986111,0.0315790152819051,0.0213623046875,0.191650390625,0.0117777777777778,0,0,0
154,14,10,1.14,AE_spindle,0.249722357855903,0.0413502300858136,0.0286865234375,0.2203369140625,0.00888888888888889,0,0,0
156,15,2,0.15,smcAC,-0.163793402777778,1.91447131380238,1.87744140625,-2.6806640625,0.00244444444444444,0,0,0
156,15,2,0.15,smcDC,7.60201388888889,0.287122307837798,0.1416015625,7.7587890625,0.0144444444444444,0,0,0
156,15,2,0.15,vib_table,0.834357638888889,0.205727833905482,0.068359375,0.751953125,0.0142222222222222,0,0,0
156,15,2,0.15,vib_spindle,0.270306532118056,0.0120731573868384,0.00732421875,0.267333984375,0.048,0,0,0
156,15,2,0.15,AE_table,0.180899522569444,0.0512427163301964,0.0213623046875,0.1507568359375,0.0108888888888889,0,0,0
156,15,2,0.15,AE_spindle,0.172511935763889,0.0404133598965754,0.0146484375,0.1495361328125,0.0164444444444444,0,0,0
157,15,3,0.28,smcAC,-0.156348741319444,2.06974447846409,2.0166015625,2.24609375,0.00355555555555556,0,0,0
157,15,3,0.28,smcDC,8.215068359375,0.392469417156349,0.1806640625,8.28125,0.0115555555555556,0,0,0
157,15,3,0.28,vib_table,0.893914388020833,0.222353259907195,0.13671875,0.95947265625,0.00733333333333333,0,0,0
157,15,3,0.28,vib_spindle,0.278962944878472,0.0194829605677976,0.00732421875,0.2734375,0.0522222222222222,0,0,0
157,15,3,0.28,AE_table,0.188950737847222,0.0552176894766065,0.0244140625,0.15625,0.0115555555555556,0,0,0
157,15,3,0.28,AE_spindle,0.200571424696181,0.0658856792667802,0.020751953125,0.166015625,0.0135555555555556,0,0,0
158,15,4,0.37,smcAC,-0.150684678819444,2.23123411350181,2.177734375,-0.146484375,0.00311111111111111,0,0,0
158,15,4,0.37,smcDC,8.84485243055556,0.434655770539488,0.1123046875,9.0966796875,0.0184444444444444,0,0,0
158,15,4,0.37,vib_table,0.915321180555556,0.192188278788453,0.1171875,0.9033203125,0.01,0,0,0
158,15,4,0.37,vib_spindle,0.269375813802083,0.014401630236103,0.006103515625,0.27099609375,0.0546666666666667,0,0,0
158,15,4,0.37,AE_table,0.211984727647569,0.0625489218705,0.029296875,0.1666259765625,0.00977777777777778,0,0,0
158,15,4,0.37,AE_spindle,0.216721055772569,0.0747552012730416,0.028076171875,0.166015625,0.0111111111111111,0,0,0
159,15,5,0.48,smcAC,-0.154085286458333,2.40626759922305,2.36083984375,-2.763671875,0.00266666666666667,0,0,0
159,15,5,0.48,vib_table,1.04366102430556,0.152019645006271,0.107421875,1.0693359375,0.00844444444444444,0,0,0
159,15,5,0.48,vib_spindle,0.264638671875,0.00899583794604768,0.006103515625,0.2587890625,0.0617777777777778,0,0,0
159,15,5,0.48,AE_table,0.189126247829861,0.0345012189729105,0.0238037109375,0.1617431640625,0.0115555555555556,0,0,0
159,15,5,0.48,AE_spindle,0.204267849392361,0.032806160486026,0.023193359375,0.181884765625,0.0108888888888889,0,0,0
160,15,6,0.56,smcAC,-0.157972005208333,2.4129959672153,2.36572265625,3.28125,0.00244444444444444,0,0,0
160,15,6,0.56,vib_table,1.03093207465278,0.270093458774232,0.18310546875,0.7275390625,0.00644444444444444,0,0,0
160,15,6,0.56,vib_spindle,0.261912706163194,0.0186040715539259,0.006103515625,0.25634765625,0.0577777777777778,0,0,0
160,15,6,0.56,AE_table,0.248184000651042,0.0784055667841817,0.0396728515625,0.1953125,0.00866666666666667,0,0,0
160,15,6,0.56,AE_spindle,0.229211290147569,0.0623195820320497,0.0286865234375,0.1953125,0.0111111111111111,0,0,0
161,15,7,0.7,smcAC,-0.119149305555556,2.67117794153711,2.626953125,-3.41796875,0.00311111111111111,0,0,0
161,15,7,0.7,vib_table,0.890989583333333,0.222657802655198,0.1220703125,0.8349609375,0.00955555555555555,0,0,0
161,15,7,0.7,vib_spindle,0.2637353515625,0.0112888070932899,0.006103515625,0.2587890625,0.0573333333333333,0,0,0
161,15,7,0.7,AE_spindle,0.287180718315972,0.106357480248508,0.0469970703125,0.2056884765625,0.00688888888888889,0,0,0
164,16,3,0.24,smcAC,-0.139453667534722,2.98630355373073,2.99072265625,-5,0.00377777777777778,0,0,0
164,16,3,0.24,vib_table,1.24397243923611,0.170616181192291,0.1171875,1.2548828125,0.00777777777777778,0,0,0
164,16,3,0.24,vib_spindle,0.303187391493056,0.0134418759803829,0.00732421875,0.29541015625,0.0488888888888889,0,0,0
164,16,3,0.24,AE_table,0.217033555772569,0.0313707562564609,0.0213623046875,0.21484375,0.0111111111111111,0,0,0
164,16,3,0.24,AE_spindle,0.222603352864583,0.0277369481248986,0.01953125,0.2276611328125,0.0115555555555556,0,0,0
166,16,5,0.4,smcAC,-0.139992404513889,3.24731784631749,3.20556640625,3.90625,0.00244444444444444,0,0,0
166,16,5,0.4,vib_table,1.10624837239583,0.16465686948944,0.10986328125,1.181640625,0.00844444444444444,0,0,0
166,16,5,0.4,vib_spindle,0.280033637152778,0.0107407472565469,0.006103515625,0.2734375,0.0595555555555556,0,0,0
166,16,5,0.4,AE_table,0.249913058810764,0.05235734504574,0.03173828125,0.21484375,0.00933333333333333,0,0,0
166,16,5,0.4,AE_spindle,0.231007215711806,0.0305300859072335,0.0201416015625,0.216064453125,0.0133333333333333,0,0,0
167,16,6,0.62,smcAC,-0.143602430555556,3.24535129941011,3.16162109375,-4.2041015625,0.002,0,0,0
167,16,6,0.62,vib_table,0.999279513888889,0.173435220489135,0.10498046875,1.03515625,0.0106666666666667,0,0,0
167,16,6,0.62,vib_spindle,0.274594184027778,0.00902605747189848,0.006103515625,0.2734375,0.0648888888888889,0,0,0
167,16,6,0.62,AE_table,0.217877468532986,0.0537816219998193,0.0347900390625,0.17333984375,0.00955555555555555,0,0,0
167,16,6,0.62,AE_spindle,0.219428439670139,0.0529526492834405,0.030517578125,0.17578125,0.00777777777777778,0,0,0
